track_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,duration_ms,loudness,mode,valence
6PCUP3dWmTjcTtXY02oFdT,0.834,0.14,135.007,0.0989,0.0232,1.14e-05,0.461,2,261154,-4.868,1,0.471
0Zx8khUcEfCFK2AEoIhC92,0.703,0.256,122.381,0.0753,0.222,0,0.657,1,214693,-3.402,1,0.338
1VdZ0vKfR5jneCmWIUAMxK,0.289,0.18,84.996,0.0367,0.669,0,0.642,9,258373,-9.918,1,0.407
3B7udSGy2PfgoCniMSb523,0.0549,0.0718,152.037,0.0397,0.559,0,0.581,10,300840,-20.514,0,0.234
6cAKeFFYW2aClZSUyvqAEW,0.745,0.0981,95.487,0.0378,0.221,0,0.422,8,193447,-4.632,1,0.588
6gTJaPuj8DT8RjuDJyBgzP,0.608,0.635,95.049,0.0659,0.0113,0,0.806,1,219840,-7.008,1,0.849
6vSwxzO2Qf4BinHSXRwZJe,0.346,0.105,121.876,0.0376,0.697,1.07e-05,0.53,8,241347,-10.497,1,0.359
6t2ubAB4iSYOuIpRAOGd4t,0.854,0.179,105.078,0.0523,0.0729,1.63e-06,0.786,2,157165,-4.247,1,0.687
0SuG9kyzGRpDqrCWtgD6Lq,0.328,0.112,116.068,0.0461,0.694,0,0.526,1,526387,-9.864,1,0.11
0Fv5N0cHBsl4bzCbollCAS,0.522,0.154,75.524,0.257,0.0433,0,0.812,2,142907,-5.287,1,0.38
05Z7jet4VDNVgNQWcYHnrk,0.576,0.0869,142.096,0.0829,0.0556,0,0.762,1,220813,-4.951,0,0.316
6yr8GiTHWvFfi4o6Q5ebdT,0.851,0.0784,171.411,0.197,0.0748,0,0.551,1,297893,-3.277,1,0.1
00lNx0OcTJrS3MKHcB80HY,0.669,0.185,124.007,0.138,0.163,0,0.876,11,213947,-6.054,0,0.682
72jbDTw1piOOj770jWNeaG,0.658,0.0939,99.99,0.0304,0.0215,1.66e-06,0.653,2,221507,-6.428,1,0.219
4aWmUDTfIPGksMNLV2rQP2,0.786,0.112,177.833,0.17,0.209,0,0.66,2,228200,-4.757,1,0.846
5CPqOpKSk0QcJ3dGdaWcRB,0.669,0.109,125.051,0.0348,0.0522,0.192,0.723,0,224133,-6.784,1,0.35
728zbo72kOoYdGR3AhNsyF,0.721,0.231,130.08,0.0304,0.296,6.41e-05,0.627,0,238373,-7.782,0,0.383
7KOlJ92bu51cltsD9KU5I7,0.687,0.158,139.023,0.217,0.242,0,0.865,10,242407,-3.744,0,0.486
6A8dnC0xkiuWN4BshmTB2I,0.642,0.0929,105.885,0.0334,0.13,0.157,0.617,8,194013,-8.624,1,0.221
33B2QbtAj8mbDpwvGTOnBt,0.709,0.21,119.982,0.0465,0.00224,0.00224,0.774,8,250000,-6.166,1,0.565
0WCEaydwN65cvwaW8aqptF,0.63,0.113,100.977,0.0582,0.096,0,0.76,1,203992,-6.752,1,0.502
3SGWp9fJCzgK0WcpcKSQdy,0.631,0.222,104.047,0.231,0.218,0,0.746,8,184840,-7.968,0,0.342
1lntL1cI2UIWlxjL5QiN8g,0.553,0.0788,179.629,0.0653,0.421,2.63e-06,0.38,7,189333,-6.621,1,0.384
4hiUYb2nb6NlfTP9CD38Pe,0.764,0.221,123.972,0.036,0.00981,0,0.629,7,183710,-4.023,1,0.577
6D0b04NJIKfEMg040WioJQ,0.427,0.0609,113.804,0.0879,0.413,0,0.706,8,176320,-6.864,1,0.42
1uoL9GX45dTnmrWQ7Ii1Ft,0.731,0.123,131.973,0.0704,0.00308,4.02e-05,0.548,5,226800,-6.997,0,0.477
3BY2mafsbsoKGqS380Xnuz,0.82,0.183,88.997,0.0623,0.125,2.1e-05,0.761,1,211627,-4.003,1,0.619
34i4yxPrHWquuR4kjiivFO,0.593,0.209,116.995,0.0582,0.201,0.000529,0.674,11,233077,-6.47,0,0.464
1onfcprzpSGh2LqrBh17AA,0.591,0.0788,173.94,0.0543,0.494,0.511,0.523,1,200627,-8.772,1,0.195
044qU7kwVZaDwzWnRsmVVL,0.543,0.107,126.001,0.0398,0.623,0.0706,0.752,1,233280,-9.483,1,0.282
3umS4y3uQDkqekNjVpiRUs,0.691,0.14,179.91,0.0432,0.243,0,0.683,8,219507,-5.535,1,0.732
1crSsvtU9wZB15dIQXV2QH,0.461,0.0922,94.037,0.0531,0.591,0.0405,0.85,6,265360,-9.018,0,0.621
0LtVx5vsq9nfpGsWgjUin6,0.121,0.0885,106.032,0.0349,0.91,0,0.483,2,149720,-15.133,0,0.419
5tFep7dXGd7vEJ668wTPux,0.405,0.0707,139.976,0.225,0.119,0.000118,0.85,7,190312,-7.509,0,0.344
0oiCeOPwm4zhwfyIpAE37y,0.583,0.0612,119.971,0.0288,0.623,0.000681,0.718,7,212320,-7.884,1,0.422
2xbI8Vmyv3TkpTdywpPyNw,0.6,0.187,101.981,0.0438,0.114,0,0.638,1,245604,-5.84,0,0.0399
0zCfmceT1YvtZXGbR6Roht,0.752,0.647,125.797,0.058,0.018,3.73e-06,0.584,8,228173,-6.689,1,0.791
3a1lNhkSLSkpJE4MSHpDu9,0.804,0.253,123.146,0.0363,0.215,0,0.63,6,220293,-4.183,1,0.492
5Db9VIdDsN5yu3Eu7CT0i4,0.419,0.11,85.014,0.0389,0.568,0.000217,0.479,0,172724,-6.517,1,0.186
0IqKeD8ZSP72KbGYyzEcAs,0.664,0.116,128.945,0.0464,0.634,0,0.566,4,241688,-5.303,0,0.437
75JFxkI2RXiU7L9VXzMkle,0.442,0.11,146.277,0.0243,0.731,1.46e-05,0.557,5,309600,-7.224,1,0.213
3ebXMykcMXOcLeJ9xZ17XH,0.54,0.261,137.972,0.0576,0.0895,0,0.584,1,220883,-7.786,0,0.195
0fg8CqpjdojMyXLNzM2PaJ,0.743,0.099,108.005,0.0681,0.105,2.12e-06,0.803,1,203180,-3.602,0,0.674
54LGxQGf5LPXNGjtzDZ5IE,0.576,0.0458,82.055,0.146,0.085,0,0.726,0,166707,-7.341,1,0.783
204U3zjm9kkzX25Pr4Rdld,0.686,0.176,121.978,0.0313,0.528,0,0.745,4,363934,-5.7,0,0.437
0jOfl1nZf6sVBTG08Q4brn,0.727,0.154,130.015,0.267,0.0962,0,0.852,1,232705,-4.851,1,0.496
6p8NuHm8uCGnn2Dtbtf7zE,0.675,0.104,141.967,0.263,0.307,0,0.92,1,304041,-5.661,0,0.749
76Y0gxtTxN0FyDCYh5qYQj,0.743,0.103,136.983,0.238,0.0646,1.11e-05,0.95,10,257546,-5.861,0,0.619
5q2JbCNi4FcnglgPfxcV65,0.869,0.0802,169.801,0.147,0.27,0,0.639,11,307910,-4.024,1,0.767
4oLuMvGQ4WJfU2s4OM6nfE,0.7,0.139,132.994,0.243,0.0379,0,0.825,11,153558,-5.099,0,0.317
5wihevBA7MO9PNYyWyTfkh,0.489,0.115,136.982,0.158,0.0477,0,0.907,8,211244,-5.79,1,0.252
1MksGqIztTT6M9R1ErKVs8,0.781,0.413,57.967,0.411,0.629,2.87e-06,0.482,11,325840,-5.334,1,0.336
0CcQNd8CINkwQfe1RDtGV6,0.787,0.14,124.982,0.108,0.0524,0,0.779,10,204347,-4.305,0,0.708
4atJ40xfasjdM9ZF3p07BV,0.804,0.228,125.068,0.25,0.329,0,0.525,8,230960,-6.453,1,0.143
1r0faljjM2b876iNoaDUh5,0.56,0.241,142.032,0.253,0.258,0,0.779,10,287320,-7.564,0,0.421
1jQsKN68yE94tMYml0wHMd,0.704,0.131,136.936,0.0986,0.136,0,0.747,1,213693,-6.743,1,0.494
1u0MOgWF1bbylVxpJG2ZjB,0.609,0.115,142.042,0.145,0.44,0,0.62,8,271693,-8.831,1,0.404
7mldq42yDuxiUNn08nvzHO,0.458,0.136,98.938,0.0311,0.447,0,0.732,5,165387,-7.225,1,0.661
0URaKGzNTtzKRtsJN1RkA9,0.611,0.108,85.944,0.0648,0.826,0,0.505,7,210507,-5.976,0,0.176
2pzuU8vLaG8W1P31X65ZP9,0.541,0.477,145.12,0.231,0.141,1.21e-06,0.472,1,242307,-8.513,1,0.128
6wV12xIUb8oFY7lBy4KuQe,0.729,0.077,111.937,0.0354,0.127,2.16e-05,0.737,5,212564,-6.817,0,0.436
4okba5wu9mMLXx79DXLKi3,0.859,0.317,176.018,0.0553,0.116,0,0.685,5,204520,-2.595,0,0.891
152lZdxL1OR0ZMW6KquMif,0.449,0.0898,80.126,0.425,0.33,0.000162,0.736,1,219080,-11.462,0,0.326
6zpXc7WJ3TqYWb02B6sKyF,0.639,0.29,83.339,0.101,0.269,0,0.366,10,292520,-7.98,0,0.168
1sl5tSzfK1JrcQIcA8rYDy,0.764,0.12,102.01,0.0939,0.368,0,0.65,4,192320,-5.219,1,0.704
6520aj0B4FSKGVuKNsOCOi,0.801,0.146,189.798,0.165,0.0733,0,0.448,0,237734,-5.363,1,0.462
7FCfMXYTIiQ9b4hDYs4Iol,0.651,0.056,87.46,0.0499,0.117,1.32e-05,0.661,7,202915,-3.771,0,0.368
4nDfc6F2uVcc6wdG7kBzWO,0.515,0.132,86.21,0.0665,0.145,0,0.468,6,214760,-6.578,1,0.187
2oUuLLKS8WbF7ELJcwbqms,0.735,0.34,139.128,0.307,0.043,0,0.728,1,151041,-3.961,1,0.225
2CvOqDpQIMw69cCzWqr5yr,0.712,0.051,78.454,0.1,0.273,0,0.422,11,261160,-5.907,0,0.471
6y2Kaz9QI01XBKJ8mTb7Pf,0.745,0.147,170.661,0.31,0.265,0,0.564,0,239627,-7.733,1,0.351
5fc6rQgAKiLutfUYWQ6QnJ,0.413,0.0765,137.02,0.0296,0.461,0,0.409,4,252320,-6.722,1,0.13
4gZOWIMzQnn8H2ENrs7UsW,0.876,0.121,113.985,0.244,0.275,0,0.486,0,190987,-4.001,1,0.735
6E39QsoWB7JjphPF9xCQSN,0.801,0.347,124.123,0.0694,0.117,0.000231,0.65,8,268813,-2.178,1,0.356
2dqLk7ezV15LEJEwUmEbXB,0.362,0.125,169.998,0.273,0.684,0.00294,0.593,0,197773,-14.701,0,0.0522
3UjJP4ludb74a29P5EHEIo,0.722,0.0889,135.118,0.0577,0.025,0,0.721,8,216467,-3.56,1,0.112
6m9qPYXmhge2QhBLfFKnVF,0.293,0.0936,180.297,0.0555,0.947,9.95e-06,0.461,6,257775,-9.52,1,0.531
5abwHwUhywLGNli5NDcEN7,0.882,0.0971,105.004,0.0449,0.0502,0.000584,0.629,8,170502,-5.231,1,0.436
5qqabIl2vWzo9ApSC317sa,0.896,0.194,174.302,0.0407,0.000452,0,0.378,2,258773,-4.066,1,0.469
7abpmGpF7PGep2rDU68GBR,0.639,0.0545,99.002,0.0688,0.0156,0.0654,0.841,9,241875,-6.052,0,0.675
7IWkJwX9C0J7tHurTD7ViL,0.594,0.0925,143.86,0.0486,0.348,0,0.381,3,290907,-5.97,1,0.273
3eR23VReFzcdmS7TYCrhCe,0.533,0.0864,99.968,0.0706,0.119,0,0.64,0,220781,-6.596,1,0.515
5NNlUMcOEOdoOIwwaWXv0k,0.715,0.0456,99.924,0.114,0.139,0,0.703,9,234308,-6.285,0,0.497
6PJ8FF6UR8FZXfEvpHkIVN,0.439,0.127,139.979,0.0269,0.424,0,0.617,9,280533,-5.63,1,0.242
4xyNG8vZR3g8FnphVkbjRo,0.377,0.111,98.87,0.0345,0.492,0.00314,0.325,10,272743,-10.911,1,0.278
3rOSwuTsUlJp0Pu0MkN8r8,0.434,0.165,150.062,0.431,0.0102,0.0219,0.833,2,204600,-8.795,1,0.281
4Zxdw0Hno7YDu0IzvY76Qo,0.493,0.431,166.457,0.373,0.0331,2.04e-06,0.694,1,265366,-8.581,1,0.313
104buTcnP2AsxqB7U1FIZ4,0.671,0.0604,149.982,0.0706,0.0484,0,0.59,9,169801,-6.098,1,0.438
67dyMPOUsbZ9Yg06PnfAAh,0.456,0.31,130.014,0.0468,0.000668,0,0.804,8,225135,-7.44,1,0.165
4Q3N4Ct4zCuIHuZ65E3BD4,0.489,0.122,171.853,0.294,0.0576,9.91e-05,0.497,11,268187,-7.724,0,0.231
6RUKPb4LETWmmr3iAEQktW,0.635,0.164,103.019,0.0317,0.0498,1.44e-05,0.617,11,247160,-6.769,0,0.446
6De0lHrwBfPfrhorm9q1Xl,0.804,0.0494,104.823,0.0677,0.0231,0,0.744,1,205715,-6.327,1,0.426
0UeYCHOETPfai02uskjJ3x,0.72,0.0868,124.944,0.0432,0.0893,0.0178,0.636,11,235813,-6.195,1,0.425
7zxRMhXxJMQCeDDg0rKAVo,0.715,0.0919,154.962,0.351,0.101,0,0.744,0,179773,-6.103,1,0.34
6vBgJ1SLmpB4VMcEVy1ovL,0.833,0.106,94.99,0.347,0.491,0,0.698,1,184000,-4.868,1,0.473
5e0RPsQUTQu0A29wqD6bZR,0.414,0.125,150.008,0.119,0.423,0,0.816,1,230129,-7.953,1,0.197
3OoZagIW3YK8vjt0ws6NOI,0.81,0.271,112.002,0.116,0.0479,4.45e-06,0.773,2,283253,-5.171,0,0.567
7tr2za8SQg2CI8EDgrdtNl,0.795,0.254,104.066,0.0545,0.498,1.21e-06,0.736,1,230813,-3.299,0,0.511
0dA2Mk56wEzDgegdC6R17g,0.634,0.115,102.013,0.0654,0.232,0,0.679,5,210091,-5.024,0,0.498
7nKBxz47S9SD79N086fuhn,0.822,0.241,91.011,0.0537,0.0642,0,0.688,0,207680,-3.304,1,0.66
3mRcWCyteY2133a7xVMrYw,0.481,0.118,108.761,0.475,0.29,0,0.628,1,254370,-7.775,1,0.33
2Ce5IyMlVRVvN997ZJjJJA,0.369,0.383,95.746,0.0741,0.0303,7.64e-06,0.415,8,251423,-10.044,1,0.0913
3uMB82o0qa7erhiZBW9KQC,0.902,0.093,174.589,0.383,0.0313,0,0.515,6,238419,-4.729,0,0.628
6kex4EBAj0WHXDKZMEJaaF,0.817,0.187,98.064,0.109,0.075,0,0.696,1,216409,-3.862,1,0.782
1KqvRRQd3lfM0pAlkGPrgD,0.812,0.0553,104.891,0.118,0.00574,0,0.682,1,192000,-2.691,0,0.347
2NHSYwGkAvPHzCinY0KwXo,0.674,0.203,127.656,0.202,0.595,0,0.609,1,231261,-3.007,0,0.789
1sYSP7gKa5kdKIfhANfori,0.493,0.104,81.019,0.0338,0.0632,0,0.623,5,223847,-7.727,0,0.594
0y1QJc3SJVPKJ1OvFmFqe6,0.505,0.104,163.255,0.117,0.579,0.000333,0.489,10,213707,-8.022,0,0.337
0afhq8XCExXpqazXczTSve,0.876,0.327,99.943,0.1,0.0735,0,0.624,9,170827,-3.374,1,0.781
0tgVpDi06FyKpA1z0VMD4v,0.448,0.106,95.05,0.0232,0.163,0,0.599,8,263400,-6.312,1,0.168
2RttW7RAu5nOAfq6YFvApB,0.385,0.135,89.792,0.0288,0.536,0,0.522,0,207520,-7.355,1,0.236
51ChrwmUPDJvedPQnIU8Ls,0.386,0.0953,134.943,0.0399,0.355,0,0.761,4,238440,-6.158,1,0.526
5HDPtsnyb3maFmPL8LLUTG,0.745,0.0595,94.026,0.145,0.0559,0,0.78,7,189280,-3.97,1,0.862
2pJZ1v8HezrAoZ0Fhzby92,0.492,0.262,115.092,0.038,0.251,0,0.838,1,237333,-5.69,0,0.895
7oolFzHipTMg2nL7shhdz2,0.812,0.0509,86.013,0.0834,0.086,0,0.64,8,227427,-5.647,0,0.914
4VuS959DSpr82t3qBqCrWG,0.242,0.0887,89.749,0.0442,0.914,0,0.589,6,221107,-10.517,1,0.257
3Lfiu5sZ4M4B6JaKMBc0FU,0.76,0.153,99.975,0.187,0.448,0,0.747,1,191147,-4.294,1,0.682
2dfHh7ECGxfNqZTQno09Vk,0.366,0.162,105.177,0.0267,0.719,0,0.604,7,248413,-7.881,1,0.181
35QZaWQRkmnAVqBF1TLCxQ,0.852,0.0866,101.993,0.0349,0.117,0,0.68,7,179787,-4.35,1,0.858
0gbBzIqrECJOEPvQJIBFs5,0.714,0.0817,128.924,0.0982,0.0162,1.23e-05,0.616,9,234653,-7.792,1,0.24
6SznMYPQJHzr3IwsAHLId2,0.677,0.133,127.067,0.0824,0.52,0,0.738,7,176747,-5.121,1,0.882
6TIU9Ehmi6dMzZK73Ym4yj,0.29,0.227,78.842,0.0448,0.85,0,0.552,10,247107,-5.617,1,0.481
4ARPvK8DHLwt4oX65ZAFMw,0.726,0.0976,139.059,0.282,0.259,0,0.763,1,126346,-6.405,1,0.349
0pSBuHjILhNEo55xK1zrRt,0.886,0.266,144.946,0.04,0.0837,0,0.804,1,238587,-2.512,1,0.789
5LXj9Ch3O9ATm1NoHT8GXn,0.683,0.0871,120.056,0.032,0.339,0.739,0.513,5,355172,-6.185,1,0.153
3FiE2d325mIOc4YjkSLVJR,0.738,0.15,130.971,0.0519,0.0192,0,0.635,7,194840,-4.424,0,0.428
6qDF4wWL49CAVbgT7yuHl8,0.853,0.205,93.022,0.241,0.154,0.000107,0.889,9,201280,-4.26,1,0.922
7KcGEssn7BnJdTgildK5y0,0.558,0.541,139.061,0.258,0.0884,4.05e-06,0.867,1,272453,-6.975,1,0.432
6Nle9hKrkL1wQpwNfEkxjh,0.503,0.112,110.134,0.237,0.874,0,0.776,0,210285,-5.732,0,0.473
0or0gNaKAXYYCsOrpvRzAu,0.218,0.0944,76.715,0.111,0.923,0,0.534,10,171728,-11.16,0,0.345
7pYFPMeK0TnaTGdS6qOtEr,0.919,0.234,182.785,0.3,0.0987,0,0.372,11,200029,-1.68,0,0.419
2Vdub5mY4lad7w64bFPUez,0.962,0.128,104.563,0.215,0.0277,6.18e-06,0.489,0,194942,-2.597,1,0.518
5i50gKdLAjjIr7UxRT5IVy,0.921,0.178,92.973,0.082,0.0897,0,0.745,0,223613,-2.674,1,0.651
1KT0xdIjm7t053xByACrrg,0.532,0.103,81.353,0.0266,0.126,0,0.512,6,227928,-6.821,1,0.283
7fJv128BqCw23AmENDqJuj,0.72,0.166,96.991,0.0514,0.0333,8.14e-05,0.736,1,211758,-5.773,1,0.514
60xaS8mYBKUW4VQQ666N0T,0.777,0.151,111.921,0.195,0.0358,0,0.704,2,141542,-5.729,1,0.392
7hDc8b7IXETo14hHIHdnhd,0.463,0.109,111.98,0.0396,0.256,0.085,0.809,11,298941,-11.377,1,0.364
2bjwRfXMk4uRgOD9IBYl9h,0.443,0.276,136.078,0.264,0.0172,0,0.925,1,236615,-8.216,1,0.35
05KOgYg8PGeJyyWBPi5ja8,0.491,0.571,141.979,0.439,0.0681,0,0.736,10,218674,-6.892,0,0.203
2XlHu0HcujBCkWMdIAvrqt,0.535,0.0984,98.067,0.0476,0.0533,1.38e-05,0.726,7,216558,-7.804,0,0.375
6UjfByV1lDLW0SOVQA4NAi,0.391,0.0945,131.018,0.063,0.0317,0.000502,0.877,1,189230,-8.196,1,0.122
6CfrYuD3YRDYdYvH9jNtXY,0.608,0.533,97.063,0.234,0.0671,0,0.913,10,149569,-6.839,0,0.578
7y6c07pgjZvtHI9kuMVqk1,0.721,0.104,123.011,0.0514,0.0945,0.391,0.781,5,250337,-9.133,0,0.849
76gUmNLXGQVOsGhfcshkFP,0.521,0.607,105.992,0.166,0.245,0.00545,0.839,7,205163,-10.45,1,0.33
0xl1w2q4VLojeXp4JfazPL,0.439,0.138,139.112,0.397,0.0407,0,0.903,8,307593,-11.813,1,0.532
6n3HGiq4v35D6eFOSwqYuo,0.283,0.115,97.04,0.0846,0.111,0.0172,0.766,8,219692,-10.33,0,0.144
2jTujnt0y344ai1rNOywgr,0.6,0.132,119.987,0.0435,0.0189,0.0143,0.875,1,162638,-6.818,1,0.0906
13e6f8t7RKXuxZ0JdaaJRG,0.373,0.288,123.081,0.104,0.762,0.00202,0.735,11,107673,-10.478,1,0.237
2fkeWbM6iqTw7oGHTYm2lw,0.229,0.113,111.887,0.0333,0.558,0.0413,0.609,11,186293,-12.36,0,0.19
1x5sYLZiu9r5E43kMlt9f8,0.629,0.138,122.863,0.0563,0.259,1.6e-05,0.707,0,212459,-4.581,0,0.457
2dfqS3MRtbLZSZA1IL8xY5,0.822,0.155,86.733,0.252,0.0103,4.2e-06,0.745,7,143214,-6.354,1,0.415
28irpKCCK9nn9DZSik2zEx,0.384,0.708,162.098,0.375,0.2,0,0.688,9,206120,-8.824,0,0.432
5f5r2N4Lp9WoULWPH9zp2W,0.572,0.121,82.445,0.373,0.0136,1.55e-06,0.856,1,228438,-8.429,1,0.454
6MbH1QiphMCPTqVEVC7UYi,0.234,0.358,96.882,0.159,0.332,0.00156,0.766,11,153725,-7.544,0,0.256
2Na0z2gfN67Rzf0vp74Wi3,0.583,0.372,89.837,0.376,0.699,0,0.526,4,305374,-9.172,1,0.378
2KvHC9z14GSl4YpkNMX384,0.693,0.112,170.982,0.45,0.246,0,0.618,7,283551,-5.943,0,0.454
7bJ4mu7MHa3rHiNyKjOoSl,0.551,0.386,124.957,0.353,0.08,0,0.813,6,250770,-7.605,0,0.598
5JUu0unA8VwhTZ9LkMWUVI,0.266,0.209,153.294,0.13,0.348,9.55e-06,0.468,0,368036,-11.121,1,0.222
77lGafvlU68CeHgB2pkHC9,0.772,0.224,169.855,0.152,0.00273,0.000169,0.524,7,199973,-6.696,0,0.237
6G41AeVgQkpvEbTxN5fNkW,0.813,0.0854,126.986,0.306,0.113,0,0.898,8,215978,-5.725,0,0.771
5SleX0NFeODNY7Xenal3gr,0.592,0.168,164.027,0.0388,0.496,1.26e-06,0.547,5,222373,-7.294,0,0.451
1zayuwd1YLZsYDArkruHdL,0.434,0.271,129.326,0.714,0.501,0.000125,0.669,9,288555,-15.218,0,0.55
000xQL6tZNLJzIrtIgxqSl,0.627,0.0852,120.963,0.0639,0.131,0,0.748,7,188491,-6.029,1,0.524
2eMwDehkIC1j68U6FA3Eiq,0.75,0.109,155.096,0.231,0.00264,0,0.732,11,182707,-6.366,0,0.401
7l9CE3wmEGOUYw1j4ETjnL,0.621,0.427,80.051,0.113,0.0272,0,0.383,6,181907,-5.878,0,0.213
3vgNmjuRDnGLxUFGCLkwpm,0.66,0.139,145.937,0.0861,0.00365,0,0.699,6,225616,-7.013,0,0.689
2C0KFbb4v9CNWR5c9jWcKC,0.472,0.59,130.084,0.0475,0.003,0.0322,0.788,0,197547,-9.021,1,0.257
2bBMODHVTXGwE2aZYfbgCt,0.905,0.154,152.186,0.147,0.594,0,0.676,1,155973,-2.569,1,0.519
3EfugazgSddQvzZpkof5I4,0.882,0.15,106.083,0.0863,0.127,0,0.698,4,200105,-3.078,0,0.445
1Eck97uRMlprKOOJN9oO1E,0.771,0.0568,168.385,0.213,0.00464,0,0.565,1,225526,-5.22,1,0.573
7KXjTSCq5nL1LoYtL7XAwS,0.621,0.0958,150.011,0.102,0.000282,5.39e-05,0.908,1,177000,-6.638,0,0.421
0wfbD5rAksdXUzRvMfM3x5,0.303,0.294,99.991,0.0284,0.238,8.09e-06,0.76,2,177573,-11.362,1,0.15
60APt5N2NRaKWf5xzJdzyC,0.728,0.222,110.165,0.0539,0.34,0,0.784,0,229160,-4.549,0,0.713
7cGFbx7MP0H23iHZTZpqMM,0.94,0.0675,110.005,0.0913,0.161,0,0.885,1,162347,-5.908,1,0.773
1louJpMmzEicAn7lzDalPW,0.667,0.106,112.956,0.134,0.0575,0,0.741,10,223504,-5.445,1,0.595
4uoumbAMEMaKdtiv763jKz,0.648,0.0427,95.031,0.0626,0.0235,1.52e-05,0.667,3,172893,-6.398,0,0.589
46HdsiK0uR26B2dY9QPzda,0.801,0.31,123.981,0.0327,0.39,0,0.732,9,196480,-3.859,1,0.824
1NDxZ7cFAo481dtYWdrUnR,0.868,0.104,121.03,0.0291,0.15,0.132,0.703,7,193613,-4.661,0,0.733
5Ohxk2dO5COHF1krpoPigN,0.595,0.109,119.972,0.0313,0.0275,0,0.516,5,340707,-4.63,1,0.222
7i2DJ88J7jQ8K7zqFX2fW8,0.585,0.131,110.03,0.0354,0.107,1.11e-06,0.67,6,214802,-4.861,0,0.447
6cPyTS0Kk2sc4xQwC93kOg,0.806,0.0872,149.999,0.0437,0.00411,0,0.624,1,207520,-5.957,1,0.528
26AuyrZGzWWiYZPSd3XBIg,0.627,0.172,90.955,0.0259,0.0317,0,0.62,9,224280,-5.889,1,0.164
1pJQAHpD51J7GYaFrrFO9S,0.464,0.269,99.806,0.0302,0.0199,9.31e-06,0.567,5,228480,-9.66,1,0.309
6KjbNLbRjuoa8rEq5yNA6H,0.514,0.385,100.035,0.0465,0.0121,8.5e-05,0.673,0,208000,-10.772,0,0.312
6V9kwssTrwkKT72imgowj9,0.603,0.126,94.989,0.0389,0.0357,0,0.604,7,217413,-6.324,0,0.15
2cnKEkpVUSV4wnjQiTWfH6,0.864,0.0853,92.028,0.0599,0.0245,4.46e-05,0.747,8,232787,-3.181,0,0.754
5xhJmd0I15jFcEdqxfCzKk,0.53,0.127,170.138,0.0654,0.0647,0.000169,0.572,6,217613,-8.521,0,0.12
1KeZgPUr54C8iz3FjqzVoz,0.564,0.148,103.006,0.0291,0.0105,0,0.615,9,224773,-6.384,1,0.454
6GeD5g9vZTz25Egf8kxoIY,0.706,0.0903,144.913,0.0425,0.0571,4.15e-05,0.435,0,214307,-8.197,1,0.24
0dj1CtyRxZ4bnIT4Q20jNT,0.52,0.11,75.168,0.0334,0.0102,0,0.643,9,215720,-5.968,0,0.23
22eADXu8DfOAUEDw4vU8qy,0.693,0.129,143.965,0.138,0.246,0,0.708,6,271080,-5.516,1,0.427
3B54sVLJ402zGa6Xm4YGNe,0.769,0.104,97.985,0.123,0.0293,0.0101,0.726,6,233902,-5.043,1,0.733
5pvVAwQbuFoR7LkcicrKnk,0.559,0.21,101.999,0.03,0.00728,0.000971,0.741,10,221983,-7.775,1,0.466
3Q3myFA7q4Op95DOpHplaY,0.593,0.123,111.002,0.0526,0.00522,5.25e-06,0.745,8,212027,-6.35,1,0.17
6mORGLOz79w6VsCRLWYYuK,0.369,0.638,174.107,0.0441,0.969,0.277,0.443,9,208212,-9.514,1,0.0989
6VHdcVbiKLYYOcMbIqBcuK,0.84,0.727,92.01,0.0392,0.053,0,0.724,0,197087,-3.581,1,0.835
4ntsD33Pgsgk8rUyZLLiUV,0.628,0.254,123.004,0.0682,0.0634,0,0.812,10,207059,-6.164,0,0.485
6HZILIRieu8S0iqY8kIKhj,0.523,0.0842,139.913,0.357,0.00454,0,0.638,1,185947,-6.664,1,0.422
6SwRhMLwNqEi6alNPVG00n,0.535,0.2,110.684,0.0573,0.0265,0,0.658,9,227360,-8.983,0,0.419
1EaKU4dMbesXXd3BrLCtYG,0.705,0.246,189.891,0.485,0.204,0,0.748,4,208733,-4.547,0,0.483
6PGoSes0D9eUDeeAafB2As,0.585,0.153,126.058,0.0924,0.264,0,0.8,10,213400,-7.343,1,0.779
5CtI0qwDJkDQGwXD1H1cLb,0.815,0.0924,88.931,0.12,0.229,0,0.694,2,228827,-4.328,1,0.813
4BHSjbYylfOH5WAGusDyni,0.7,0.226,69.986,0.196,0.576,5.34e-06,0.67,1,160293,-7.893,1,0.648
4iYRa2btalAzPZoSYfROqF,0.619,0.11,170.115,0.414,0.138,1.67e-06,0.568,1,254200,-6.899,1,0.293
2LTlO3NuNVN70lp2ZbVswF,0.798,0.139,109.968,0.349,0.137,0,0.746,0,214827,-8.382,1,0.553
6IZvVAP7VPPnsGX6bvgkqg,0.535,0.154,138.842,0.0572,0.0786,1.68e-05,0.665,4,275253,-7.056,0,0.37
06FCvd7rrRcF3DdvWH5Isp,0.562,0.104,94.241,0.508,0.193,0,0.678,3,307880,-9.197,0,0.566
1n4jwRVXdkK2U34nBDUKKT,0.238,0.55,156.907,0.265,0.142,0.0859,0.357,8,118067,-16.78,0,0.494
23luOrEVHMfoX0AhfbQuS6,0.479,0.527,150.414,0.281,0.604,7.2e-06,0.588,1,460573,-7.039,1,0.434
